id_sklep;id_produkt;cena;ilosc
15;431;1657;8077
15;432;1780;6413
15;433;1516;8455
15;434;1263;1411
15;435;3291;9941
15;436;566;6323
15;437;304;3128
15;438;2924;3230
15;439;2495;8077
15;440;358;5956
15;441;4294;8019
15;442;2561;2517
15;443;1019;7065
15;444;2756;4503
15;445;3632;7189
15;446;3509;6931
15;447;4090;2892
15;448;3810;4318
15;449;392;3122
15;450;964;2613
15;451;124;9532
15;452;4151;8024
15;453;2759;1332
15;454;3454;3179
15;455;3124;1607
15;456;1692;3187
15;457;62;1465
15;458;2134;6840
15;459;1722;3663
15;460;228;3239
15;461;3084;9696
15;462;1451;8886
15;463;3800;5518
15;464;3424;9196
15;465;4265;4264
15;466;2109;7159
15;467;1683;2746
15;468;368;2924
15;469;302;7766
15;470;2400;3813
15;471;3532;2919
15;472;1706;6317
15;473;4422;3970
15;474;3485;4302
15;475;3838;7530
15;476;875;7389
15;477;2514;9715
15;478;4496;2040
15;479;4446;3382
15;480;173;2776
15;481;3642;9664
15;482;1865;4085
15;483;2517;3484
15;484;3260;9272
15;485;1904;3696
15;486;1700;4356
15;487;2898;1942
15;488;1000;5627
15;489;4327;5020
15;490;3348;5850
15;491;2003;4906
15;492;4188;8980
15;493;1901;3373
15;494;2951;8780
15;495;1173;7501
15;496;1111;5624
15;497;3697;6847
15;498;1120;6656
15;499;3518;6675
15;500;1620;8485
16;1;4244;8408
16;2;1825;1076
16;3;2621;5925
16;4;1587;4561
16;5;654;2065
16;6;1988;4655
16;7;4413;1150
16;8;1735;7079
16;9;4008;2433
16;10;669;3538
16;11;3927;8600
16;12;394;3670
16;13;4428;3919
16;14;4472;1431
16;15;4438;3665
16;16;3390;6724
16;17;4499;2544
16;18;3724;2583
16;19;1775;5861
16;20;1257;4345
16;21;527;4242
16;22;3682;4165
16;23;3999;6781
16;24;1573;4557
16;25;2275;7692
16;26;463;1298
16;27;3913;3614
16;28;3686;6474
16;29;1628;8111
16;30;92;8085
16;31;1930;8120
16;32;449;4818
16;33;2156;3484
16;34;3678;1082
16;35;4344;7189
16;36;1299;6490
16;37;4419;8608
16;38;1550;5017
16;39;4293;6186
16;40;1923;5924
16;41;1723;1106
16;42;1938;8134
16;43;1155;7040
16;44;2858;5130
16;45;4290;5346
16;46;172;4399
16;47;2081;5737
16;48;1729;3368
16;49;877;4752
16;50;929;5733
16;51;3972;8039
16;52;851;4880
16;53;3803;8021
16;54;4227;9551
16;55;3490;6434
16;56;1551;4054
16;57;4500;8569
16;58;4033;3086
16;59;425;1402
16;60;2596;2336
16;61;2352;3479
16;62;3811;8448
16;63;933;2278
16;64;2653;6385
16;65;698;9286
16;66;337;8851
16;67;54;2243
16;68;3217;7691
16;69;457;3293
16;70;1253;4487
16;71;2840;3978
16;72;3019;9737
16;73;3377;9202
16;74;3436;3710
16;75;883;6269
16;76;2876;9334
16;77;1151;3318
16;78;1563;9755
16;79;3060;8092
16;80;1271;8842
16;81;3856;8365
16;82;3612;4900
16;83;1686;8926
16;84;3259;3006
16;85;135;9069
16;86;685;6412
16;87;3363;7678
16;88;1732;8749
16;89;1962;2184
16;90;127;8666
16;91;3292;6764
16;92;2552;5331
16;93;3721;9835
16;94;473;6071
16;95;3842;4530
16;96;3354;3457
16;97;362;7965
16;98;2228;6151
16;99;4268;5482
16;100;3188;6023
17;101;3367;5433
17;102;3102;3369
17;103;2819;3262
17;104;1480;4138
17;105;3236;7888
17;106;3906;6879
17;107;328;9172
17;108;1130;1695
17;109;482;3094
17;110;1285;4776
17;111;2904;4032
17;112;3430;3959
17;113;3619;2456
17;114;2139;9017
17;115;4137;8724
17;116;2131;5320
17;117;1026;6624
17;118;163;6693
17;119;1907;5225
17;120;1321;2664
17;121;871;5587
17;122;891;9243
17;123;396;5591
17;124;1872;4333
17;125;801;4133
17;126;333;5505
17;127;1228;8170
17;128;3718;3861
17;129;2876;1619
17;130;3156;2163
17;131;538;4671
17;132;959;7232
17;133;1658;3026
17;134;1995;5142
17;135;904;3926
17;136;4091;1985
17;137;2677;9767
17;138;2589;3636
17;139;4365;4590
17;140;37;5736
17;141;2429;4992
17;142;1752;3303
17;143;2465;8153
17;144;2683;1191
17;145;2666;2969
17;146;4037;7274
17;147;2261;5941
17;148;1134;9481
17;149;1526;3102
17;150;4224;6409
17;151;4150;3993
17;152;2820;9724
17;153;2074;2250
17;154;3300;9484
17;155;3959;4451
17;156;1290;6339
17;157;1989;5561
17;158;2944;8186
17;159;1627;4967
17;160;3548;8747
17;161;1032;8575
17;162;4113;6183
17;163;4258;1544
17;164;897;2963
17;165;2965;8109
17;166;208;3533
17;167;4470;7407
17;168;2756;9569
17;169;52;2065
17;170;2970;1471
17;171;454;1289
17;172;3645;2286
17;173;2368;5027
17;174;3448;8046
17;175;1953;2559
17;176;411;1812
17;177;3162;6248
17;178;2011;4119
17;179;145;8556
17;180;1570;5489
17;181;2451;1204
17;182;2453;1309
17;183;3455;5149
17;184;230;6610
17;185;3831;3217
17;186;3442;5466
17;187;1694;7539
17;188;3043;5858
17;189;3337;8731
17;190;2259;5898
17;191;93;2455
17;192;301;4962
17;193;1489;8318
17;194;877;5249
17;195;3811;2826
17;196;2353;3276
17;197;3772;4065
17;198;70;1143
17;199;2009;9061
17;200;1868;9313
18;201;3135;9421
18;202;3198;2316
18;203;2807;2059
18;204;1754;4393
18;205;2205;3946
18;206;1158;9053
18;207;2794;6485
18;208;2073;8009
18;209;2297;1803
18;210;3238;4037
18;211;2742;8044
18;212;1564;5893
18;213;1345;2959
18;214;945;5304
18;215;2896;9787
18;216;1414;1849
18;217;656;6245
18;218;3087;8479
18;219;1124;2035
18;220;3519;3092
18;221;2329;8721
18;222;160;1327
18;223;3970;5880
18;224;2069;6337
18;225;4456;4569
18;226;2837;3567
18;227;83;6089
18;228;242;7024
18;229;2429;3560
18;230;2819;3736
18;231;4135;4457
18;232;3951;3260
18;233;1712;6585
18;234;3989;6595
18;235;3030;5365
18;236;939;3606
18;237;2382;1609
18;238;2911;1359
18;239;1007;2266
18;240;4448;2413
18;241;267;4464
18;242;806;7294
18;243;1567;1158
18;244;804;6288
18;245;2329;4783
18;246;4102;5066
18;247;4397;3438
18;248;1133;8782
18;249;3471;3405
18;250;1308;6694
18;251;227;1323
18;252;3680;6571
18;253;1916;5807
18;254;3038;2957
18;255;1726;3287
18;256;3725;7302
18;257;2587;3603
18;258;2790;8244
18;259;133;1721
18;260;3974;1362
18;261;46;4916
18;262;4204;7496
18;263;3766;4878
18;264;3681;8683
18;265;4384;8460
18;266;337;1405
18;267;2864;3418
18;268;1933;1529
18;269;2724;7432
18;270;2164;8602
18;271;2602;4438
18;272;1739;8298
18;273;1534;4011
18;274;1179;7908
18;275;4113;5037
18;276;3210;8689
18;277;2109;7264
18;278;780;5845
18;279;1161;4102
18;280;1173;3783
18;281;199;3234
18;282;2381;1382
18;283;4201;7548
18;284;19;9549
18;285;4081;1784
18;286;856;9357
18;287;4082;8669
18;288;4294;9522
18;289;2850;6243
18;290;1141;3963
18;291;2023;6220
18;292;2238;6542
18;293;4371;8876
18;294;59;5988
18;295;917;7289
18;296;1372;9816
18;297;194;2392
18;298;1388;3424
18;299;2748;3410
18;300;1684;4192
19;301;3875;4490
19;302;2116;1104
19;303;4213;6184
19;304;113;1438
19;305;998;8318
19;306;1825;6364
19;307;4113;5159
19;308;3079;2883
19;309;2002;3797
19;310;3629;1732
19;311;3179;9246
19;312;485;4471
19;313;2917;9226
19;314;4408;2888
19;315;2505;1282
19;316;75;5465
19;317;13;2479
19;318;2449;9252
19;319;1985;3635
19;320;4004;8905
19;321;4245;4494
19;322;3128;9800
19;323;1821;6968
19;324;237;9721
19;325;3355;5240
19;326;477;9638
19;327;1852;3500
19;328;3841;1204
19;329;1362;7395
19;330;2973;9036
19;331;597;1246
19;332;1186;8776
19;333;2428;5005
19;334;1838;4373
19;335;2028;2142
19;336;3824;4687
19;337;2017;6919
19;338;1210;4316
19;339;1346;8644
19;340;148;6969
19;341;2687;4077
19;342;3527;6953
19;343;96;2110
19;344;1379;3105
19;345;2788;5354
19;346;3415;7232
19;347;1742;4131
19;348;313;9064
19;349;432;2900
19;350;4285;1100
19;351;3445;6989
19;352;3099;8406
19;353;1707;9858
19;354;3939;9121
19;355;2164;8258
19;356;3841;7611
19;357;3956;9412
19;358;4450;2169
19;359;1032;1704
19;360;4359;9021
19;361;2351;9823
19;362;1316;7716
19;363;4265;9496
19;364;2138;8454
19;365;2357;7846
19;366;734;7466
19;367;2458;4607
19;368;1498;9748
19;369;1016;6808
19;370;2368;8377
19;371;1794;9823
19;372;1620;1368
19;373;536;1358
19;374;848;6512
19;375;399;9703
19;376;587;2489
19;377;335;4665
19;378;2690;4508
19;379;4295;5517
19;380;2376;4456
19;381;1332;2330
19;382;3305;4550
19;383;2362;2913
19;384;3068;4149
19;385;3076;9087
19;386;886;4878
19;387;507;1248
19;388;894;4335
19;389;4463;4382
19;390;2954;7642
19;391;3223;9615
19;392;4197;3290
19;393;3075;6969
19;394;2823;8488
19;395;4188;6245
19;396;982;5523
19;397;4052;4061
19;398;2279;7985
19;399;1153;5562
19;400;4306;9558
20;401;4112;5478
20;402;4204;7271
20;403;784;6882
20;404;2370;6409
20;405;2710;4736
20;406;3927;1927
20;407;3713;4572
20;408;2529;2393
20;409;806;7579
20;410;3720;1051
20;411;4499;5805
20;412;498;8044
20;413;3997;9439
20;414;2193;5846
20;415;4240;7232
20;416;3531;9021
20;417;3960;5064
20;418;1207;1495
20;419;4481;9588
20;420;1072;2114
20;421;3343;2442
20;422;747;2233
20;423;162;6206
20;424;300;6117
20;425;4004;4184
20;426;1958;7113
20;427;2414;6567
20;428;2678;9874
20;429;1414;8851
20;430;1201;4863
20;431;29;1560
20;432;3910;4772
20;433;4458;9588
20;434;1921;1069
20;435;2937;1224
20;436;1652;9669
20;437;3806;2393
20;438;1023;6059
20;439;3917;2118
20;440;3853;7640
20;441;1863;8442
20;442;2191;9393
20;443;1015;2068
20;444;1241;5441
20;445;1565;1045
20;446;1694;2232
20;447;1115;5188
20;448;438;7013
20;449;1871;8415
20;450;1481;2785
20;451;586;1456
20;452;1292;5119
20;453;4166;4502
20;454;2138;5784
20;455;579;1153
20;456;2364;2540
20;457;2703;6293
20;458;2656;3221
20;459;2331;6848
20;460;3154;5002
20;461;1704;1739
20;462;2236;2988
20;463;2778;7025
20;464;3641;6251
20;465;811;8028
20;466;862;5664
20;467;3160;2695
20;468;2719;7880
20;469;2402;4921
20;470;1714;3277
20;471;2481;6586
20;472;1377;9498
20;473;2624;7910
20;474;3123;2162
20;475;589;7625
20;476;3526;7488
20;477;2893;3892
20;478;3252;7194
20;479;504;7769
20;480;2768;9246
20;481;3083;8150
20;482;3059;2025
20;483;3562;2413
20;484;113;4507
20;485;1272;9327
20;486;3689;1396
20;487;1798;2344
20;488;1964;3437
20;489;2100;5041
20;490;675;9748
20;491;2809;2733
20;492;1228;8573
20;493;3841;7669
20;494;3728;4424
20;495;831;8118
20;496;783;7416
20;497;729;7111
20;498;2229;9451
20;499;4223;5286
20;500;3652;3581
21;1;1820;6681
21;2;793;6370
21;3;1733;6728
21;4;179;1395
21;5;3487;2828
21;6;4022;2550
21;7;2733;8393
21;8;1988;5049
21;9;534;6995
21;10;2287;8475
21;11;263;9624
21;12;3764;3682
21;13;488;1962
21;14;2280;6542
21;15;1157;1222
21;16;2984;4197
21;17;4208;8447
21;18;2838;4162
21;19;2609;1469
21;20;4356;7613
21;21;2563;9235
21;22;853;6002
21;23;1812;3393
21;24;576;6313
21;25;2473;1309
21;26;4479;6840
21;27;1285;4576
21;28;2428;6765
21;29;833;8935
21;30;4068;7316
21;31;4438;6524
21;32;1033;7228
21;33;2056;7715
21;34;2312;1762
21;35;306;2647
21;36;1937;8074
21;37;2570;8782
21;38;685;3429
21;39;1572;3031
21;40;747;8458
21;41;3718;1709
21;42;1386;2332
21;43;129;1512
21;44;4265;7047
21;45;2904;6539
21;46;922;7552
21;47;3170;8405
21;48;3346;2524
21;49;3105;3742
21;50;3100;9880
21;51;583;3697
21;52;1529;1166
21;53;3763;6578
21;54;84;7180
21;55;283;4610
21;56;2873;8266
21;57;3067;2725
21;58;819;1191
21;59;643;7347
21;60;4136;4049
21;61;3568;7839
21;62;564;2171
21;63;543;9548
21;64;409;8610
21;65;110;7661
21;66;1841;6094
21;67;2030;3852
21;68;1234;9432
21;69;1866;3755
21;70;2550;7957
21;71;1255;4342
21;72;3776;8851
21;73;233;7514
21;74;1404;4783
21;75;2017;1661
21;76;3200;3657
21;77;3360;8522
21;78;1331;3044
21;79;1063;4593
21;80;1500;5340
21;81;1653;4498
21;82;649;1641
21;83;2641;3406
21;84;110;6719
21;85;2326;1749
21;86;1879;9106
21;87;607;1575
21;88;114;2412
21;89;269;7926
21;90;1673;2325
21;91;2664;3699
21;92;2693;8369
21;93;2282;7600
21;94;2483;9396
21;95;480;3880
21;96;224;6828
21;97;1389;5465
21;98;1361;7185
21;99;3896;2648
21;100;567;6283
22;101;1449;5224
22;102;2091;1569
22;103;183;8132
22;104;683;7241
22;105;3634;6147
22;106;4174;3295
22;107;3418;1983
22;108;64;5140
22;109;3523;1834
22;110;2076;1787
22;111;1720;1575
22;112;190;2780
22;113;3006;1732
22;114;4284;4444
22;115;3217;9414
22;116;1029;2584
22;117;1220;8998
22;118;670;2439
22;119;3056;4449
22;120;3886;4849
22;121;1199;3525
22;122;3129;5465
22;123;125;2556
22;124;3481;6316
22;125;4347;3961
22;126;508;7119
22;127;4214;7339
22;128;2197;7800
22;129;583;5148
22;130;4080;5541
22;131;521;3190
22;132;60;8421
22;133;1083;9044
22;134;1024;1202
22;135;3231;3836
22;136;1496;2851
22;137;410;8427
22;138;2618;9536
22;139;1817;2716
22;140;2552;4894
22;141;2131;7291
22;142;4051;2943
22;143;3185;6078
22;144;3176;2041
22;145;781;8591
22;146;3073;6495
22;147;2962;6265
22;148;906;1416
22;149;1524;2710
22;150;1690;6997
22;151;3774;9543
22;152;3678;6767
22;153;1433;7981
22;154;3340;8589
22;155;2926;9816
22;156;644;8691
22;157;4292;8554
22;158;3009;3333
22;159;384;2159
22;160;3369;5606
22;161;1405;3339
22;162;319;3637
22;163;4132;1397
22;164;1238;4439
22;165;1825;3023
22;166;3992;1530
22;167;2620;7602
22;168;1694;2076
22;169;4286;9183
22;170;4071;2915
22;171;4026;1458
22;172;2068;1621
22;173;4188;6039
22;174;182;1788
22;175;601;7886
22;176;2657;8491
22;177;2967;1653
22;178;3968;4897
22;179;2490;7629
22;180;3272;1523
22;181;4104;6477
22;182;1174;9150
22;183;1833;9404
22;184;2183;7755
22;185;636;2722
22;186;1981;1193
22;187;3210;5272
22;188;4244;6565
22;189;2065;4288
22;190;86;8205
22;191;1062;9923
22;192;2392;3319
22;193;4386;9608
22;194;3024;1456
22;195;4139;7906
22;196;2467;6643
22;197;2910;3780
22;198;2971;8854
22;199;2604;8227
22;200;824;1299
23;201;2674;9933
23;202;159;4250
23;203;4393;3632
23;204;1259;7422
23;205;3699;3619
23;206;2807;3556
23;207;3178;5032
23;208;4085;7525
23;209;3441;4793
23;210;1383;8424
23;211;1181;2969
23;212;3866;2241
23;213;3690;4844
23;214;697;6041
23;215;3062;7158
23;216;864;5904
23;217;2562;1372
23;218;3020;9938
23;219;4090;3087
23;220;4094;8627
23;221;2588;8290
23;222;2829;4122
23;223;1405;7127
23;224;3454;4036
23;225;3323;2274
23;226;1033;6246
23;227;2411;2100
23;228;4261;4859
23;229;2781;8829
23;230;371;2182
23;231;2778;2539
23;232;3921;1420
23;233;1100;8759
23;234;3248;8595
23;235;2713;4486
23;236;3753;9927
23;237;3614;8335
23;238;1028;7673
23;239;1402;9013
23;240;1346;9685
23;241;2477;7492
23;242;212;5660
23;243;2425;5245
23;244;1710;8048
23;245;3958;7340
23;246;4316;5927
23;247;1234;3419
23;248;2520;1143
23;249;1787;5005
23;250;3460;5876
23;251;2650;5776
23;252;2532;7980
23;253;1895;9315
23;254;3038;2120
23;255;2427;7546
23;256;54;3976
23;257;4097;6341
23;258;2465;9852
23;259;3587;7040
23;260;622;1808
23;261;2771;2280
23;262;3194;7595
23;263;2637;6146
23;264;3089;8270
23;265;936;4186
23;266;3564;9435
23;267;3788;1930
23;268;1079;8208
23;269;1236;5638
23;270;2180;7282
23;271;743;9346
23;272;2623;5448
23;273;2076;6292
23;274;2108;2545
23;275;3673;8665
23;276;579;8506
23;277;2705;4368
23;278;2558;5212
23;279;1741;1705
23;280;3020;3802
23;281;2509;3560
23;282;1265;5168
23;283;78;7098
23;284;3336;3670
23;285;1840;7531
23;286;1652;9628
23;287;1801;9927
23;288;871;5556
23;289;1955;5011
23;290;1170;3761
23;291;3088;8281
23;292;1860;5600
23;293;863;2605
23;294;719;3738
23;295;3924;3650
23;296;693;7270
23;297;1830;6983
23;298;3287;3185
23;299;3818;5540
23;300;3286;9833
24;301;131;1461
24;302;3427;5685
24;303;3778;9360
24;304;3235;1612
24;305;3146;5716
24;306;2285;1210
24;307;3149;1683
24;308;337;5929
24;309;271;3670
24;310;1587;9347
24;311;2168;8865
24;312;541;9342
24;313;3263;9668
24;314;2978;5941
24;315;1878;9248
24;316;1550;4928
24;317;3710;7691
24;318;2630;5166
24;319;536;9870
24;320;1847;7104
24;321;3296;7733
24;322;3139;4388
24;323;2716;6011
24;324;3337;8408
24;325;2098;7355
24;326;2778;1469
24;327;1247;4471
24;328;1328;1978
24;329;3529;1241
24;330;406;7503
24;331;2759;8420
24;332;3295;6818
24;333;2476;2346
24;334;3658;2334
24;335;3345;6573
24;336;3247;3948
24;337;1550;4696
24;338;1060;1760
24;339;2575;1988
24;340;331;5193
24;341;1059;8155
24;342;216;9164
24;343;3679;5637
24;344;2706;8265
24;345;1325;5397
24;346;3396;2646
24;347;1749;3700
24;348;1747;3736
24;349;1476;9161
24;350;1655;6042
24;351;70;8271
24;352;2000;9116
24;353;252;4041
24;354;3290;6140
24;355;1476;2195
24;356;968;2807
24;357;4210;3158
24;358;2354;9272
24;359;2251;3090
24;360;2957;9182
24;361;1144;3290
24;362;1915;2907
24;363;241;3626
24;364;3728;7992
24;365;1245;3376
24;366;4059;7018
24;367;963;4563
24;368;4035;8421
24;369;3858;6051
24;370;2462;3148
24;371;26;3127
24;372;2362;3386
24;373;2225;6457
24;374;4303;4578
24;375;4079;5698
24;376;901;7271
24;377;1217;3295
24;378;2010;4953
24;379;4474;2162
24;380;4429;6063
24;381;2594;3585
24;382;4057;1636
24;383;934;3914
24;384;2931;9806
24;385;3406;3822
24;386;3216;1707
24;387;1705;4554
24;388;2941;9385
24;389;3395;6653
24;390;226;4080
24;391;3109;3576
24;392;98;6864
24;393;254;4646
24;394;2103;3945
24;395;2530;8264
24;396;572;3333
24;397;1016;1418
24;398;431;7521
24;399;794;5109
24;400;2818;2304
25;401;2607;1671
25;402;2097;8845
25;403;2601;3647
25;404;3618;7780
25;405;129;5001
25;406;2938;6494
25;407;811;2609
25;408;1507;4839
25;409;1566;6304
25;410;2337;1997
25;411;2578;8887
25;412;4318;9761
25;413;2244;1992
25;414;2757;3694
25;415;4328;4318
25;416;213;2367
25;417;1876;3569
25;418;272;1230
25;419;3092;4512
25;420;4097;5785
25;421;1575;8123
25;422;2697;8938
25;423;3536;9045
25;424;3370;8794
25;425;2271;9174
25;426;2371;1879
25;427;1489;4910
25;428;1600;4987
25;429;1271;5123
25;430;2345;5273
25;431;1314;1804
25;432;2820;5514
25;433;1946;2111
25;434;3813;1681
25;435;3158;6901
25;436;4249;9507
25;437;1708;4503
25;438;1664;1967
25;439;3576;7673
25;440;1153;6624
25;441;2123;4640
25;442;2515;6535
25;443;3990;1182
25;444;3829;6648
25;445;583;5803
25;446;2746;7080
25;447;3867;5975
25;448;2321;4604
25;449;1138;6367
25;450;3707;3238
25;451;1265;7026
25;452;3149;5141
25;453;24;1246
25;454;3222;7105
25;455;4285;4849
25;456;722;9974
25;457;4404;7446
25;458;3880;1060
25;459;144;6423
25;460;2330;2698
25;461;3887;5016
25;462;3116;2385
25;463;2357;2301
25;464;4186;6435
25;465;492;4462
25;466;4186;7998
25;467;3784;5046
25;468;3248;8352
25;469;2338;7139
25;470;561;4352
25;471;795;7236
25;472;3871;9057
25;473;2296;2515
25;474;1509;1588
25;475;2880;4879
25;476;2025;8487
25;477;2958;7165
25;478;4156;6393
25;479;1949;9117
25;480;752;2580
25;481;2309;5349
25;482;307;5452
25;483;1560;7846
25;484;260;6009
25;485;2591;3550
25;486;2626;4716
25;487;4495;5540
25;488;388;8271
25;489;2025;1773
25;490;3413;4274
25;491;1127;9782
25;492;113;1358
25;493;3258;8374
25;494;629;4171
25;495;1209;9500
25;496;137;7278
25;497;311;4459
25;498;4403;7536
25;499;587;1616
25;500;1230;6077
26;1;4143;1853
26;2;3684;8813
26;3;554;4955
26;4;4478;7783
26;5;1721;4362
26;6;3287;2650
26;7;850;8155
26;8;4005;3019
26;9;2772;1013
26;10;118;1358
26;11;3908;8732
26;12;1181;3054
26;13;3195;3218
26;14;559;5923
26;15;4105;3609
26;16;619;1588
26;17;1890;6972
26;18;3403;8722
26;19;3090;4628
26;20;253;7910
26;21;278;6505
26;22;3563;9083
26;23;1131;8849
26;24;4303;9039
26;25;1337;2893
26;26;48;2045
26;27;2717;8729
26;28;2615;4042
26;29;539;5831
26;30;1451;4326
26;31;1051;4413
26;32;2286;8097
26;33;4499;8604
26;34;986;8369
26;35;4477;7171
26;36;3402;6418
26;37;4189;7129
26;38;3880;2690
26;39;59;5836
26;40;123;6043
26;41;3269;7889
26;42;2741;1642
26;43;3018;2906
26;44;1331;4010
26;45;832;5156
26;46;3876;2857
26;47;1803;9894
26;48;880;1567
26;49;776;2725
26;50;789;7921
26;51;1863;8674
26;52;733;4102
26;53;1269;7202
26;54;4013;8470
26;55;3380;6414
26;56;1044;9108
26;57;1155;4605
26;58;3599;5978
26;59;4447;1303
26;60;950;2666
26;61;3383;8938
26;62;2161;2495
26;63;1723;7102
26;64;3330;2094
26;65;538;7901
26;66;1771;9282
26;67;1201;5780
26;68;443;3542
26;69;36;4214
26;70;1063;7047
26;71;751;6064
26;72;2042;7517
26;73;2899;9849
26;74;1473;7292
26;75;1788;8837
26;76;3989;8053
26;77;553;2690
26;78;1566;8354
26;79;446;7354
26;80;3972;8097
26;81;3323;9405
26;82;885;6488
26;83;579;5581
26;84;3226;5330
26;85;3346;1134
26;86;3101;2349
26;87;1619;2656
26;88;1951;7355
26;89;1254;5279
26;90;1919;7823
26;91;1403;1615
26;92;3356;9719
26;93;3140;4401
26;94;1393;3468
26;95;2893;2532
26;96;982;3512
26;97;502;2467
26;98;2349;9417
26;99;458;8653
26;100;2214;4080
27;101;4310;6333
27;102;2281;8948
27;103;4317;6866
27;104;922;9354
27;105;829;7294
27;106;3997;8249
27;107;512;1429
27;108;2796;1411
27;109;1946;4789
27;110;877;8010
27;111;400;8920
27;112;1480;5087
27;113;1324;8452
27;114;2169;5203
27;115;278;6744
27;116;2622;5676
27;117;2505;1408
27;118;696;6653
27;119;3000;6625
27;120;4030;6789
27;121;3154;5399
27;122;2787;5205
27;123;2180;4108
27;124;2913;4470
27;125;3060;7136
27;126;1045;4618
27;127;1014;2366
27;128;2522;7306
27;129;3538;3186
27;130;1150;5580
27;131;2489;7797
27;132;3627;2580
27;133;3230;1799
27;134;4066;2853
27;135;3916;7161
27;136;97;5488
27;137;1205;4742
27;138;345;8909
27;139;1744;7089
27;140;3759;2146
27;141;1101;7525
27;142;567;7005
27;143;1033;8625
27;144;4085;5692
27;145;1863;6045
27;146;566;2698
27;147;732;2776
27;148;2044;3064
27;149;1256;8211
27;150;762;2271
27;151;2195;7316
27;152;580;9824
27;153;1509;7600
27;154;1075;7192
27;155;4173;4605
27;156;749;4273
27;157;3804;9414
27;158;737;4513
27;159;3635;3460
27;160;1362;7617
27;161;860;3452
27;162;1231;1152
27;163;409;1126
27;164;4226;8000
27;165;2391;2034
27;166;2273;5748
27;167;3607;4793
27;168;3256;6315
27;169;4220;3194
27;170;4419;4026
27;171;1198;2669
27;172;2443;4964
27;173;4481;3607
27;174;3810;1406
27;175;429;7508
27;176;1432;4256
27;177;205;4866
27;178;3833;2756
27;179;3111;6552
27;180;2772;6836
27;181;3365;2647
27;182;1135;2639
27;183;2399;6674
27;184;3906;9047
27;185;3400;3604
27;186;2183;6207
27;187;719;2371
27;188;4015;1771
27;189;441;2045
27;190;2146;9233
27;191;2185;9486
27;192;30;3419
27;193;1863;1994
27;194;1838;6777
27;195;4192;1108
27;196;897;3417
27;197;4365;4549
27;198;349;3231
27;199;669;5133
27;200;3777;7938
28;201;3211;9841
28;202;1979;9504
28;203;407;4896
28;204;3438;5901
28;205;1130;2858
28;206;2178;3613
28;207;465;2180
28;208;1419;7910
28;209;23;3660
28;210;4400;9943
28;211;156;8251
28;212;1601;4100
28;213;3077;2315
28;214;1831;5360
28;215;3391;2190
28;216;3786;1284
28;217;120;3973
28;218;4008;2163
28;219;1732;9376
28;220;3378;2050
28;221;1291;6352
28;222;39;8679
28;223;1341;8757
28;224;2631;3544
28;225;1862;1247
28;226;3871;1391
28;227;3353;1185
28;228;913;8890
28;229;2946;3472
28;230;4243;3358
28;231;2664;3115
28;232;3181;1852
28;233;685;5595
28;234;3983;6975
28;235;988;5826
28;236;1594;5705
28;237;1377;2052
28;238;2394;6483
28;239;540;1317
28;240;3791;5682
28;241;22;2631
28;242;3507;3844
28;243;2502;2241
28;244;697;2726
28;245;1325;2305
28;246;348;3337
28;247;4061;7873
28;248;4192;1219
28;249;2487;5095
28;250;2859;3711
28;251;2279;6021
28;252;3367;6310
28;253;3715;7948
28;254;696;1410
28;255;4120;6275
28;256;2266;7018
28;257;1059;6409
28;258;1211;1095
28;259;2146;1824
28;260;2583;3721
28;261;60;5020
28;262;4368;2479
28;263;2642;7724
28;264;4284;9786
28;265;3752;3699
28;266;2493;2261
28;267;4404;7400
28;268;1446;7692
28;269;1256;7646
28;270;3251;6982
28;271;2790;1062
28;272;3666;1138
28;273;1720;8617
28;274;1226;8700
28;275;3007;7235
28;276;1369;9155
28;277;44;2987
28;278;2065;6987
28;279;2054;4615
28;280;2241;9953
28;281;3280;3848
28;282;2184;4119
28;283;4400;8771
28;284;2721;1126
28;285;762;6289
28;286;639;6833
28;287;734;4415
28;288;2558;2333
28;289;256;6905
28;290;1834;3546
28;291;25;4670
28;292;1043;7901
28;293;11;9547
28;294;1401;1242
28;295;2063;7147
28;296;2990;1309
28;297;1331;8366
28;298;2563;8270
28;299;1021;2180
28;300;2585;7347
29;301;2179;7131
29;302;1041;6214
29;303;3922;5408
29;304;3864;1972
29;305;3594;3713
29;306;2277;9837
29;307;4212;5529
29;308;955;5924
29;309;2861;8609
29;310;294;3884
29;311;2998;6566
29;312;1758;7841
29;313;4136;3573
29;314;2410;1291
29;315;3851;1467
29;316;1564;2416
29;317;4007;2524
29;318;2225;6858
29;319;3545;9765
29;320;2371;3629
29;321;2586;6047
29;322;2034;3669
29;323;2127;8686
29;324;3364;2254
29;325;2218;9634
29;326;1050;2465
29;327;3741;6336
29;328;3214;2345
29;329;564;5065
29;330;831;3745
29;331;397;4170
29;332;3177;6101
29;333;2857;6295
29;334;1080;5129
29;335;308;4888
29;336;391;7943
29;337;2158;2746
29;338;3593;8751
29;339;1095;8430
29;340;3137;9156
29;341;2832;7163
29;342;3195;5220
29;343;2667;1265
29;344;1920;2744
29;345;2487;6293
29;346;2580;4765
29;347;3543;7775
29;348;226;5502
29;349;66;7928
29;350;1019;2420
29;351;3521;7780
29;352;2242;3596
29;353;3768;8179
29;354;2906;3010
29;355;1304;1405
29;356;211;1135
29;357;2877;1004
29;358;106;4160
29;359;3832;7011
